ID,NAME,AREA,CROP,VARIETY,PREVIOUS,GEOHASH,count,sum,mean,median,stdev,min,max,range,minority,majority,variety_1,TEST_count,TEST_sum,TEST_mean,TEST_media,TEST_stdev,TEST_min,TEST_max,TEST_range,TEST_minor,TEST_major,TEST_varie,Testcount,Testsum,Testmean,Testmedian,Teststdev,Testmin,Testmax,Testrange,Testminori,Testmajori,Testvariet,Buf21_coun,Buf21_sum,Buf21_mean,Buf21_medi,Buf21_stde,Buf21_min,Buf21_max,Buf21_rang,Buf21_mino,Buf21_majo,Buf21_vari,Buf21_co_1,Buf21_su_1,Buf21_me_1,Buf21_me_2,Buf21_st_1,Buf21_mi_1,Buf21_ma_1,Buf21_ra_1,Buf21_mi_2,Buf21_ma_2,Buf21_va_1,Buf21_2_co,Buf21_2_su,Buf21_2_me,Buf21_2__1,Buf21_2_st,Buf21_2_mi,Buf21_2_ma,Buf21_2_ra,Buf21_2__2,Buf21_2__3,Buf21_2_va
93950.000000000000000,voor horntoen,2.632700000000000,Grasland,None,Grasland,u1mj8zsrktts,,,,,,,,,,,,,,,,,,,,,,,249.000000000000000,173.278292953968048,0.695896758851277,0.695406913757324,0.067596997746386,0.550871491432190,0.848136723041534,0.297265231609344,0.550871491432190,0.573180675506592,223,,,,,,,,,,,,135.000000000000000,94.020168006420135,0.721439778804779,,0.060180134670613,0.582914590835571,0.638486325740814,0.233548164367676,,,123,135.000000000000000,94.020168006420135,0.721439778804779,,0.060180134670613,0.582914590835571,0.638486325740814,0.233548164367676,,,123
93949.000000000000000,achter horntoen,2.502600000000000,Grasland,None,Grasland,u1mjbb53d8ns,,,,,,,,,,,,,,,,,,,,,,,239.000000000000000,179.992917537689209,0.753108441580290,0.775624096393585,0.071969332241812,0.530280649662018,0.850000023841858,0.319719374179840,0.530280649662018,0.583539068698883,218,,,,,,,,,,,,120.000000000000000,89.151704847812653,0.781786978244781,,0.080097094024536,0.530280649662018,0.583539068698883,0.303535759449005,,,111,120.000000000000000,89.151704847812653,0.781786978244781,,0.080097094024536,0.530280649662018,0.583539068698883,0.303535759449005,,,111
93948.000000000000000,emkes,12.241300000000001,Grasland,None,Grasland,u1mjbb0yqzpp,,,,,,,,,,,,,,,,,,,,,,,1202.000000000000000,843.106264352798462,0.701419521092178,0.717678785324097,0.076775628321922,0.466284066438675,0.843992829322815,0.377708762884140,0.466284066438675,0.470467031002045,1069,,,,,,,,,,,,884.000000000000000,620.867185115814209,0.719548463821411,,0.078061798579434,0.466284066438675,0.470467031002045,0.374102860689163,,,794,884.000000000000000,620.867185115814209,0.719548463821411,,0.078061798579434,0.466284066438675,0.470467031002045,0.374102860689163,,,794
93908.000000000000000,derk,2.105300000000000,Zomergerst,Irina,Mais,u1mj8rhb5m06,,,,,,,,,,,,,,,,,,,,,,,197.000000000000000,103.535053104162216,0.525558645198793,0.517163336277008,0.080877121478184,0.364988565444946,0.810065388679504,0.445076823234558,0.364988565444946,0.376653254032135,177,,,,,,,,,,,,97.000000000000000,52.071343302726746,0.519189000129700,,0.058251663007888,0.392008662223816,0.444444417953491,0.232744991779327,,,87,97.000000000000000,52.071343302726746,0.519189000129700,,0.058251663007888,0.392008662223816,0.444444417953491,0.232744991779327,,,87
71953.000000000000000,kraai,12.740399999999999,Suikerbiet,Annelaura KWS,Aardappel,u1kvx6z6dge9,,,,,,,,,,,,,,,,,,,,,,,1242.000000000000000,425.012581437826157,0.342200146085206,0.310134589672089,0.093069830916417,0.221140459179878,0.741983056068420,0.520842611789703,0.221140459179878,0.240364387631416,1095,,,,,,,,,,,,842.000000000000000,262.387566655874252,0.298141300678253,,0.055474395926538,0.221140459179878,0.240364387631416,0.407327592372894,,,762,842.000000000000000,262.387566655874252,0.298141300678253,,0.055474395926538,0.221140459179878,0.240364387631416,0.407327592372894,,,762
71952.000000000000000,veenhuizen 1,12.032700000000000,Suikerbiet,Isabella KWS,Aardappel,u1kvx6rrcx70,,,,,,,,,,,,,,,,,,,,,,,1200.000000000000000,394.076343595981598,0.328396952996651,0.317798852920532,0.049165418231384,0.260165840387344,0.836612045764923,0.576446175575256,0.260165840387344,0.310444533824921,1079,,,,,,,,,,,,755.000000000000000,239.155585795640945,0.313547462224960,,0.025127626280638,0.260774284601212,0.310444533824921,0.161951005458832,,,677,755.000000000000000,239.155585795640945,0.313547462224960,,0.025127626280638,0.260774284601212,0.310444533824921,0.161951005458832,,,677
71929.000000000000000,zaadstukken 5.0,4.836800000000000,Aardappel,None,Zomergerst,u1mj2s0tebhe,,,,,,,,,,,,,,,,,,,,,,,457.000000000000000,138.453437358140945,0.302961569711468,0.271406322717667,0.101931037207897,0.218426540493965,0.740696251392365,0.522269725799561,0.218426540493965,0.221632540225983,405,,,,,,,,,,,,244.000000000000000,63.963576287031174,0.258256644010544,,0.027710186080276,0.218426540493965,0.221632540225983,0.125510886311531,,,220,244.000000000000000,63.963576287031174,0.258256644010544,,0.027710186080276,0.218426540493965,0.221632540225983,0.125510886311531,,,220
83453.000000000000000,beton AB,3.434500000000000,Zomergerst,Irina,Aardappel,u1kvrxbtqj0n,,,,,,,,,,,,,,,,,,,,,,,324.000000000000000,154.024860709905624,0.475385372561437,0.464328706264496,0.103155087141176,0.306546270847321,0.732718884944916,0.426172614097595,0.306546270847321,0.328931570053101,298,,,,,,,,,,,,63.000000000000000,29.330890148878098,0.417258858680725,,0.115643055676610,0.323570400476456,0.323570400476456,0.409148484468460,,,63,63.000000000000000,29.330890148878098,0.417258858680725,,0.115643055676610,0.323570400476456,0.323570400476456,0.409148484468460,,,63
83452.000000000000000,ab 4,2.218500000000000,Zomergerst,Irina,Aardappel,u1kvx0yu2ub0,,,,,,,,,,,,,,,,,,,,,,,214.000000000000000,121.332430690526962,0.566973975189378,0.585924088954926,0.106782813919895,0.309369474649429,0.744525551795959,0.435156077146530,0.309369474649429,0.368098169565201,196,,,,,,,,,,,,79.000000000000000,46.166120946407318,0.586019098758698,,0.050346248109155,0.431288629770279,0.559550523757935,0.253038913011551,,,72,79.000000000000000,46.166120946407318,0.586019098758698,,0.050346248109155,0.431288629770279,0.559550523757935,0.253038913011551,,,72
83449.000000000000000,ab 3,5.545400000000000,Zomergerst,Irina,Aardappel,u1kvx27q3fsx,,,,,,,,,,,,,,,,,,,,,,,528.000000000000000,271.996086001396179,0.515144102275372,0.527078747749329,0.100656382968299,0.283467292785645,0.749387502670288,0.465920209884644,0.294160842895508,0.283467292785645,472,,,,,,,,,,,,359.000000000000000,187.882668852806091,0.539830863475800,,0.102817914821246,0.294160842895508,0.283467292785645,0.465920209884644,,,324,359.000000000000000,187.882668852806091,0.539830863475800,,0.102817914821246,0.294160842895508,0.283467292785645,0.465920209884644,,,324
83450.000000000000000,ab 1,3.934400000000000,Zomergerst,Irina,Aardappel,u1kvx2mr9yuz,,,,,,,,,,,,,,,,,,,,,,,385.000000000000000,150.108788222074509,0.389892956420973,0.376314580440521,0.072816073505996,0.284753382205963,0.623302340507507,0.338548958301544,0.284753382205963,0.293028295040131,347,,,,,,,,,,,,221.000000000000000,78.748533159494400,0.347773760557175,,0.045691567750311,0.284753382205963,0.309440553188324,0.214689195156097,,,198,221.000000000000000,78.748533159494400,0.347773760557175,,0.045691567750311,0.284753382205963,0.309440553188324,0.214689195156097,,,198
